A	id	title	url	lang	sourcelang	createdat	publishedat	rssfeedid	source	referenceid	referencekey	keywordlist	locationlist	publicationdate	label
17279.0	"VGRF0W5P7M"	"District of Wittenberg expands wild boar monitoring"	"https://www.mz.de/mitteldeutschland/landkreis-wittenberg/landkreis-wittenberg-erweitert-schwarzwildmonitoring-3285251"	"EN"	"DE"	"2021-12-04 09:44:44"	"2021-12-02 07:13:00+00:00"	"104f07b0e7"	"www.mz.de"					1.63843278E9	"relevant"
17280.0	"DRGROBG0K1"	"African swine fever: District OPR has a precautionary search for dead animals"	"https://www.maz-online.de/Lokales/Ostprignitz-Ruppin/Neuruppin/Afrikanische-Schweinepest-Kreis-OPR-laesst-vorsorglich-nach-toten-Tieren-suchen"	"EN"	"DE"	"2021-12-04 09:44:44"	"2021-11-29 12:53:00+00:00"	"104f07b0e7"	"www.maz-online.de"					1.63819398E9	"relevant"
17281.0	"7IZ01BPQNC"	"Japan recreates bird flu outbreak More than 60,000 chickens have been culled at a chicken farm in Kumamoto Prefecture"	"http://japan.people.com.cn/BIG5/n1/2021/1204/c35421-32299461.html"	"EN"	"KO"	"2021-12-04 09:50:26"	"2021-12-04 00:45:00+00:00"	"6f2d1c133e18"	"japan.people.com.cn"					1.6385823E9	"relevant"
17282.0	"YIZLE8SVKM"	"Hong Kong should suspend imports of poultry-related products in response to Japan's Kumamoto avian flu"	"https://money.udn.com/money/story/122229/5936711"	"EN"	"KO"	"2021-12-04 09:50:26"	"2021-12-03 15:02:38+00:00"	"6f2d1c133e18"	"money.udn.com"					1.638547358E9	"relevant"
17283.0	"YK8RGAIYVY"	"Liu Xiufan Academician Team: \"Anti-Drug\" Warriors Who Have Been Reduced to Avian Influenza - News-Science.com"	"https://news.sciencenet.cn/htmlnews/2021/12/470136.shtm"	"EN"	"ZH-CN"	"2021-12-04 09:50:26"	"2021-12-03 07:31:39+00:00"	"6f2d1c133e18"	"news.sciencenet.cn"					1.638520299E9	"relevant"
17284.0	"AX6R6SUTJN"	"Japan recreates bird flu outbreak More than 60,000 chickens have been culled at a chicken farm in Kumamoto Prefecture"	"https://news.sina.com.cn/w/2021-12-03/doc-ikyamrmy6603505.shtml"	"EN"	"ZH-CN"	"2021-12-04 09:50:26"	"2021-12-03 04:42:40+00:00"	"6f2d1c133e18"	"news.sina.com.cn"					1.63851016E9	"relevant"
17285.0	"O6RQ1ULMGZ"	"New outbreak of African swine fever at Buzau Catun"	"https://timponline.ro/nou-focar-de-pesta-porcina-africana-la-buza-catun/"	"EN"	"RO"	"2021-12-04 10:22:32"	"2021-12-03 10:20:58+00:00"	"6395c1dd60"	"timponline.ro"					1.638530458E9	"relevant"
17286.0	"5VV3KMNUL7"	"This year, in Satu Mare County, a number of 71 outbreaks of African Swine Fever were extinguished"	"https://www.gazetanord-vest.ro/2021/12/228101/"	"EN"	"RO"	"2021-12-04 10:22:32"	"2021-12-03 08:14:20+00:00"	"6395c1dd60"	"www.gazetanord-vest.ro"					1.63852286E9	"relevant"
17287.0	"IILNEAODBJ"	"African swine fever in Iveşti"	"https://www.monitoruldegalati.ro/evenimente/pesta-porcina-africana-la-ivesti.html"	"EN"	"RO"	"2021-12-04 10:22:32"	"2021-12-03 07:41:38+00:00"	"6395c1dd60"	"www.monitoruldegalati.ro"					1.638520898E9	"relevant"
17288.0	"XG8ZD7VVFL"	"[AUDIO] African swine fever was confirmed in Caras-Severin in hunting funds in the Oraviţa area"	"https://www.radioresita.ro/actualitate/pesta-porcina-africana-a-revenit-in-caras-severin-in-fondurile-cinegetice-din-zona-oravitei"	"EN"	"RO"	"2021-12-04 10:22:32"	"2021-12-02 11:00:00+00:00"	"6395c1dd60"	"www.radioresita.ro"					1.6384464E9	"relevant"
17289.0	"BIA96V94YT"	"The placenta -- the smoking gun in cardiovascular disease"	"https://www.newswise.com/articles/the-placenta-the-smoking-gun-in-cardiovascular-disease"	"EN"	""	"2021-12-04 17:00:02"	"2021-12-03 19:35:00+00:00"	"f15905267c94"	"www.newswise.com"					1.6385637E9	"relevant"
17290.0	"MGB3NGHPYA"	"Outbreaks of Zika virus reported from UP, Kerala, Maharashtra in 2021: Govt"	"https://economictimes.indiatimes.com/news/india/outbreaks-of-zika-virus-reported-from-up-kerala-maharashtra-in-2021-govt/articleshow/88075928.cms"	"EN"	""	"2021-12-04 17:37:18"	"2021-12-03 12:41:00+00:00"	"5a747832c359"	"economictimes.indiatimes.com"					1.63853886E9	"relevant"
17291.0	"XDM2MNC0MX"	"Avian influenza: what if the next pandemic came from intensive farming?"	"https://www.lexpress.fr/actualite/sciences/grippe-aviaire-et-si-la-prochaine-pandemie-venait-des-elevages-intensifs_2163074.html"	"EN"	"FR"	"2021-12-04 17:44:07"	"2021-12-04 08:00:00+00:00"	"63b50225672c"	"www.lexpress.fr"					1.6386084E9	"relevant"
17292.0	"I2IFZ35PPF"	"Vigilance against avian influenza"	"https://www.wallonie.be/fr/actualites/vigilance-face-la-grippe-aviaire"	"EN"	"FR"	"2021-12-04 17:44:07"	"2021-11-23 07:00:00+00:00"	"63b50225672c"	"www.wallonie.be"					1.6376544E9	"relevant"
17293.0	"U0VH40VNVB"	"Multiple dead birds found in Sunderland's Herrington Country Park sparking bird flu fears"	"https://www.chroniclelive.co.uk/news/north-east-news/multiple-dead-birds-found-sunderlands-22364584"	"EN"	""	"2021-12-04 17:53:00"	"2021-12-04 15:18:39+00:00"	"075a4e9c14"	"www.chroniclelive.co.uk"					1.638634719E9	"relevant"
17294.0	"M43HMP3JFE"	"S Korea reports suspected cases of highly pathogenic bird flu at egg farm"	"https://www.sify.com/movies/s-korea-reports-suspected-cases-of-highly-pathogenic-bird-flu-at-egg-farm-news-bollywood-vmem5tfgjdffc.html"	"EN"	""	"2021-12-04 17:53:00"	"2021-12-04 11:31:19+00:00"	"075a4e9c14"	"www.sify.com"					1.638621079E9	"relevant"
17295.0	"RYTK0FRSWF"	"Bulgaria reports bird flu outbreak at industrial farm"	"https://wtvbam.com/2021/12/03/bulgaria-reports-bird-flu-outbreak-at-industrial-farm-2/"	"EN"	""	"2021-12-04 17:53:00"	"2021-12-03 14:12:17+00:00"	"075a4e9c14"	"wtvbam.com"					1.638544337E9	"relevant"
17296.0	"I5F9897J4V"	"Bird Flu: Whole Wild Bird Population of Festetics Castle in Keszthely Had to Be Destroyed"	"https://hungarytoday.hu/helikon-castle-museum-keszthely-hungary-bird-park-flu/"	"EN"	""	"2021-12-04 17:53:00"	"2021-12-03 10:03:45+00:00"	"075a4e9c14"	"hungarytoday.hu"					1.638529425E9	"relevant"
17297.0	"DHV3X4CD89"	"Bird flu spreads to Poland, hitting farms totalling 650,000 poultry"	"https://news.yahoo.com/poland-reports-highly-pathogenic-h5n1-135035960.html"	"EN"	""	"2021-12-04 17:53:00"	"2021-11-08 07:00:00+00:00"	"075a4e9c14"	"news.yahoo.com"					1.6363584E9	"relevant"
17298.0	"5RJNXTK4MA"	"Duck killings trigger scare in Kottayam"	"https://www.thehindu.com/news/national/kerala/duck-killings-trigger-scare-in-kottayam/article37840565.ece"	"EN"	""	"2021-12-04 18:00:48"	"2021-12-04 13:03:01+00:00"	"8915bc5fe349"	"www.thehindu.com"					1.638626581E9	"relevant"
17299.0	"JKCOJCJUNV"	"Bulgaria reports avian influenza outbreak"	"https://www.thepoultrysite.com/news/2021/12/bulgaria-reports-avia-influenza-outbreak"	"EN"	""	"2021-12-04 18:00:48"	"2021-12-04 12:27:00+00:00"	"8915bc5fe349"	"www.thepoultrysite.com"					1.63862442E9	"relevant"
17300.0	"UX1I4A1C5R"	"In Volzhsky in the \"Pyaterochka\" and a residential building found African swine fever"	"https://v1.ru/text/incidents/2021/12/04/70295711/"	"EN"	"RU"	"2021-12-05 05:06:50"	"2021-12-04 16:33:04+00:00"	"3c516d61a1"	"v1.ru"					1.638639184E9	"relevant"
17301.0	"D8Z7J74SFK"	"In South Ossetia, reported a new outbreak of African swine fever"	"https://www.kavkazr.com/a/v-yuzhnoy-osetii-soobschili-o-novoy-vspyshke-afrikanskoy-chumy-sviney/31586795.html"	"EN"	"RU"	"2021-12-05 05:06:50"	"2021-11-30 10:33:59+00:00"	"3c516d61a1"	"www.kavkazr.com"					1.638272039E9	"relevant"
17302.0	"9LDNPJMIR8"	"No evidence to suggest if Omicron more severe than other variants: Singapore"	"https://www.nationalheraldindia.com/health/no-evidence-to-suggest-if-omicron-more-severe-than-other-variants-singapore"	"EN"	""	"2021-12-05 05:28:35"	"2021-12-04 09:09:02+00:00"	"51fe179e08"	"www.nationalheraldindia.com"					1.638612542E9	"relevant"
17303.0	"Y83NH5876Z"	"Omicron variant more likely to cause reinfection than delta: Study"	"https://www.nationalheraldindia.com/health/omicron-variant-more-likely-to-cause-reinfection-than-delta-study"	"EN"	""	"2021-12-05 05:28:35"	"2021-12-04 06:36:38+00:00"	"51fe179e08"	"www.nationalheraldindia.com"					1.638603398E9	"relevant"
17304.0	"05E9XOADCO"	"Russia registers record for virus-linked deaths in October"	"https://www.nationalheraldindia.com/health/russia-registers-record-for-virus-linked-deaths-in-october"	"EN"	""	"2021-12-05 06:28:35"	"2021-12-04 03:39:32+00:00"	"51fe179e08"	"www.nationalheraldindia.com"					1.638589172E9	"relevant"
17305.0	"PZ8XDEZ274"	"Unaware of any possible postponement of the India tour: CSA chairperson Naidoo"	"https://www.nationalheraldindia.com/cricket/unaware-of-any-possible-postponement-of-the-india-tour-csa-chairperson-naidoo"	"EN"	""	"2021-12-05 05:28:35"	"2021-12-03 09:30:00+00:00"	"51fe179e08"	"www.nationalheraldindia.com"					1.6385274E9	"relevant"
17306.0	"XUE9X5VSTV"	"Cargill Canadian beef plant workers accept contract offer, avert strike"	"https://www.agriculture.com/markets/newswire/cargill-canadian-beef-plant-workers-accept-contract-offer-avert-strike"	"EN"	""	"2021-12-05 05:41:01"	"2021-12-04 22:06:34+00:00"	"c9593f6e51"	"www.agriculture.com"					1.638659194E9	"relevant"
17307.0	"LLOZ8NFL95"	"P5.8M lost due to ASF in North Cotabato"	"https://www.manilatimes.net/2021/12/05/news/regions/p58m-lost-due-to-asf-in-north-cotabato/1824747"	"EN"	""	"2021-12-05 05:49:13"	"2021-12-04 13:52:44+00:00"	"3c4acf1de1"	"www.manilatimes.net"					1.638629564E9	"relevant"
17308.0	"B9CKC1FSGN"	"US pork producers lobby lawmakers on key issues"	"https://www.thepigsite.com/news/2021/12/us-pork-producers-lobby-lawmakers-on-key-issues"	"EN"	""	"2021-12-05 05:49:13"	"2021-12-03 12:30:00+00:00"	"3c4acf1de1"	"www.thepigsite.com"					1.6385382E9	"relevant"
17309.0	"VJH7XYNX2R"	"Bush meat on sale legally in Tanzania despite disease threat"	"https://www.yenisafak.com/en/world/bush-meat-on-sale-legally-in-tanzania-despite-disease-threat-3585496"	"EN"	""	"2021-12-05 05:58:06"	"2021-12-04 00:22:00+00:00"	"73d2815fedda"	"www.yenisafak.com"					1.63858092E9	"relevant"
17310.0	"KNNNZUFA2S"	"Mosquito trap tests positive for West Nile Virus in Georgetown"	"https://georgetown.org/2021/12/03/mosquito-trap-tests-positive-for-west-nile-virus-in-georgetown/"	"EN"	""	"2021-12-05 06:12:13"	"2021-12-03 17:04:47+00:00"	"a1b2c3d4e5"	"georgetown.org"					1.638554687E9	"relevant"
17311.0	"NB2TEWS034"	"Allegheny County detects its second case of the West Nile Virus"	"https://www.rmusentrymedia.com/news/allegheny-county-detects-its-second-case-of-the-west-nile-virus/"	"EN"	""	"2021-12-05 06:12:13"	"2021-10-21 05:00:00+00:00"	"a1b2c3d4e5"	"www.rmusentrymedia.com"					1.6347996E9	"relevant"
17312.0	"VC6ZUUMRWF"	"In some places, pig prices are starting to rise, will they rise to the Spring Festival 2019? After reading the number of farmers, pigs, prices"	"http://www.sohu.com/a/504959763_120586239"	"EN"	"ZH-CN"	"2021-12-05 06:47:30"	"2021-12-04 23:39:00+00:00"	"694f097b0d"	"www.sohu.com"					1.63866474E9	"relevant"
17313.0	"90K9FDPYR0"	"Dengue Fever claims three more lives in Punjab, 73 new cases"	"https://nation.com.pk/04-Dec-2021/dengue-fever-claims-three-more-lives-in-punjab-73-new-cases"	"EN"	""	"2021-12-05 07:04:43"	"2021-12-04 06:16:02+00:00"	"60b0d73abcf9"	"nation.com.pk"					1.638602162E9	"relevant"
17314.0	"C3BCE7FQ1Z"	"29,800 Pigs Die Due To African Swine Fever, Mizoram MP Seeks Assistance From Centre"	"https://www.sentinelassam.com/north-east-india-news/mizoram-news/29800-pigs-die-due-to-african-swine-fever-mizoram-mp-seeks-assistance-from-centre-566158"	"EN"	""	"2021-12-05 07:45:22"	"2021-12-04 06:36:30+00:00"	"375d7e138b"	"www.sentinelassam.com"					1.63860339E9	"relevant"
17315.0	"1GHKSDX116"	"Mizoram reports 315 new COVID-19 cases, 1 death"	"https://www.eastmojo.com/mizoram/2021/12/04/mizoram-reports-315-new-covid-19-cases-1-death/"	"EN"	""	"2021-12-05 08:50:46"	"2021-12-04 09:50:00+00:00"	"7b34ef8790"	"www.eastmojo.com"					1.6386114E9	"relevant"
17316.0	"8V6IBSWZNL"	"Two hippos in Belgium zoo Covid positive, likely first in the species"	"https://www.thedailystar.net/health/disease/coronavirus/news/two-hippos-belgium-zoo-covid-positive-likely-first-the-species-2909586"	"EN"	""	"2021-12-05 08:29:21"	"2021-12-04 12:36:30+00:00"	"203f7a0352"	"www.thedailystar.net"					1.63862499E9	"relevant"
17317.0	"Y6DBU5WTID"	"Tension grips Baringo farmers as viral cattle disease spreads"	"https://www.standardmedia.co.ke/rift-valley/article/2001431039/tension-grips-baringo-farmers-as-viral-cattle-disease-spreads"	"EN"	""	"2021-12-05 08:49:01"	"2021-12-05 06:41:07+00:00"	"9022272ef7"	"www.standardmedia.co.ke"					1.638690067E9	"relevant"
17318.0	"S7NXBUA2FU"	"Lions, jaguars and other cats at the St. Louis Zoo test positive for coronavirus"	"https://www.kbia.org/missouri-news/2021-11-12/lions-jaguars-and-other-cats-at-the-st-louis-zoo-test-positive-for-coronavirus"	"EN"	""	"2021-12-05 11:00:01"	"2021-11-12 07:00:00+00:00"	"ae68d3d05a"	"www.kbia.org"					1.636704E9	"relevant"
17319.0	"XHUSH1A5R2"	"Bird flu identified in Powys region"	"https://www.leaderlive.co.uk/news/19763207.bird-flu-identified-powys-region/"	"EN"	""	"2021-12-05 11:36:59"	"2021-12-05 10:21:28+00:00"	"411af49341"	"www.leaderlive.co.uk"					1.638703288E9	"relevant"
17320.0	"P7N6POD3XI"	"Omicron-stricken South Africa may be glimpse into the future"	"https://health.economictimes.indiatimes.com/news/industry/omicron-stricken-south-africa-may-be-glimpse-into-the-future/88088697"	"EN"	""	"2021-12-05 11:36:59"	"2021-12-04 07:25:00+00:00"	"411af49341"	"health.economictimes.indiatimes.com"					1.6386063E9	"relevant"
17321.0	"JAKBKHVTFX"	"U.S. researchers: A strain of Omek or a gene fragment containing a cold virus"	"https://world.huanqiu.com/article/45rgiPcHkUn"	"EN"	"ZH-CN"	"2021-12-05 11:56:58"	"2021-12-05 09:45:00+00:00"	"09f4739a58bf"	"world.huanqiu.com"					1.6387011E9	"relevant"
17322.0	"JUCFTUV6CS"	"A case of new coronavirus nucleic acid test positive was found in Anxi County, Fujian Province"	"https://k.sina.com.cn/article_1784473157_6a5ce64502002d9r2.html"	"EN"	"ZH-CN"	"2021-12-05 11:56:58"	"2021-12-05 09:22:14+00:00"	"09f4739a58bf"	"k.sina.com.cn"					1.638699734E9	"relevant"
17323.0	"7KYLBIRGGO"	"Shijiazhuang City to deal with the new coronavirus infection of pneumonia epidemic leadership group said that the basic _7x24 hours of financial news - Sina.com"	"https://finance.sina.com.cn/7x24/2021-12-05/doc-ikyakumx2156459.shtml"	"EN"	"ZH-CN"	"2021-12-05 11:56:58"	"2021-12-05 05:38:00+00:00"	"09f4739a58bf"	"finance.sina.com.cn"					1.63868628E9	"relevant"
17324.0	"P7VN50SMAQ"	"Changde City new coronavirus pneumonia outbreak prevention and control command new coronavirus vaccination warm tips | vaccination | vaccination | outbreak sina news"	"https://k.sina.com.cn/article_7517400647_1c0126e4705901wxcc.html"	"EN"	"ZH-CN"	"2021-12-05 11:56:58"	"2021-12-05 03:46:09+00:00"	"09f4739a58bf"	"k.sina.com.cn"					1.638679569E9	"relevant"
17325.0	"UR09SK7Y08"	"What's the coincidence? Under the same name as \"Omick\", the Russian eye clinic informed the WHO agency in Russia"	"https://world.huanqiu.com/article/45rS7ss635z"	"EN"	"ZH-CN"	"2021-12-05 11:56:58"	"2021-12-05 02:57:00+00:00"	"09f4739a58bf"	"world.huanqiu.com"					1.63867662E9	"relevant"
17326.0	"LBZLJQF1D9"	"As of December 4th, 24 o'clock, the latest situation of the outbreak of new coronavirus pneumonia in Jiangsu Province, Xinhua News Network"	"http://news.xhby.net/js/yw/202112/t20211205_7336690.shtml"	"EN"	"ZH-CN"	"2021-12-05 11:56:58"	"2021-12-05 02:46:00+00:00"	"09f4739a58bf"	"news.xhby.net"					1.63867596E9	"relevant"
17327.0	"UYTDEGVYDV"	"Details: South Korea added 5128 new crown confirmed cases cumulatively 473034 cases"	"https://cn.yna.co.kr/view/ACK20211205000500881"	"EN"	"ZH-CN"	"2021-12-05 11:56:58"	"2021-12-05 00:22:12+00:00"	"09f4739a58bf"	"cn.yna.co.kr"					1.638667332E9	"relevant"
17328.0	"L8N9WK4B3Y"	"The Chinese guys are dying their new crowns, this time Omick: 3 liters of water in 2 hours, \"the lungs are like a fire\"! | South Africa| China's | new crown pneumonia . . . Sina News"	"https://news.sina.com.cn/c/2021-12-05/doc-ikyamrmy6862771.shtml"	"EN"	"ZH-CN"	"2021-12-05 11:56:58"	"2021-12-04 22:26:33+00:00"	"09f4739a58bf"	"news.sina.com.cn"					1.638660393E9	"relevant"
17329.0	"WP3A4DO8M9"	"New crown pneumonia | the Netherlands 83-year-old former Queen was diagnosed before vaccination booster"	"https://www.dwnews.com/%25E5%2585%25A8%25E7%2590%2583/60270937/%25E6%2596%25B0%25E5%2586%25A0%25E8%2582%25BA%25E7%2582%258E%25E8%258D%25B7%25E5%2585%25B083%25E5%25B2%2581%25E5%2589%258D%25E5%25A5%25B3%25E7%258E%258B%25E7%25A1%25AE%25E8%25AF%258A%25E4%25B9%258B%25E5%2589%258D%25E5%25B7%25B2%25E6%258E%25A5%25E7%25A7%258D%25E7%2596%25AB%25E8%258B%2597%25E5%258A%25A0%25E5%25BC%25BA%25E5%2589%2582"	"EN"	"ZH-CN"	"2021-12-05 11:56:58"	"2021-12-04 20:59:02+00:00"	"09f4739a58bf"	"www.dwnews.com"					1.638655142E9	"relevant"
17330.0	"0A2DE97D6O"	"New Crown Outbreak in Wanhua District: How Taiwan's Weather-beaten Old District of Taipei Responds - BBC News Chinese"	"https://www.bbc.com/zhongwen/simp/columns-59528354"	"EN"	"ZH-CN"	"2021-12-05 12:56:58"	"2021-12-04 14:35:28+00:00"	"09f4739a58bf"	"www.bbc.com"					1.638628528E9	"relevant"
17331.0	"B7UXAAY85O"	"Four new crown virus imports have been confirmed in Hong Kong , all of which have been infected with the variant virus"	"https://news.rthk.hk/rthk/ch/component/k2/1622755-20211204.htm"	"EN"	"KO"	"2021-12-05 11:56:58"	"2021-12-04 05:26:00+00:00"	"09f4739a58bf"	"news.rthk.hk"					1.63859916E9	"relevant"
17332.0	"W1P9FPYJTV"	"Assoc. Prof. Alexander Oscar: More and More Patients are going Blind after Covid"	"https://www.novinite.com/articles/212565/Assoc.%2BProf.%2BAlexander%2BOscar%253A%2BMore%2Band%2BMore%2BPatients%2Bare%2Bgoing%2BBlind%2Bafter%2BCovid"	"EN"	""	"2021-12-05 12:53:03"	"2021-12-05 07:27:48+00:00"	"ad16bee40c"	"www.novinite.com"					1.638692868E9	"relevant"
17333.0	"S0FLN6A2S4"	"African swine fever vaccine developed in the United States"	"https://www.reussir.fr/porc/un-vaccin-contre-la-peste-porcine-africaine-mis-au-point-aux-etats-unis"	"EN"	"FR"	"2021-12-05 13:07:22"	"2021-11-09 07:00:00+00:00"	"0395390f17f7"	"www.reussir.fr"					1.6364448E9	"relevant"
17334.0	"503FDGAFM9"	"The presence of African swine fever virus in Timiș County has been confirmed. Recommendations of the authorities"	"https://www.pressalert.ro/2021/12/fost-confirmata-prezenta-virusului-pestei-porcine-africane-judetul-timis-recomandarile-autoritatilor/"	"EN"	"RO"	"2021-12-05 13:30:15"	"2021-12-05 08:38:12+00:00"	"6395c1dd60"	"www.pressalert.ro"					1.638697092E9	"relevant"
17335.0	"3INEXG4B3Q"	"Warning issued to bird keepers following Avian Influenza development in NI"	"https://www.thescottishfarmer.co.uk/news/19760609.warning-issued-bird-keepers-following-avian-influenza-development-ni/"	"EN"	""	"2021-12-05 14:34:20"	"2021-12-05 07:00:00+00:00"	"10c8057870"	"www.thescottishfarmer.co.uk"					1.6386876E9	"relevant"
17336.0	"I2UZMDIC4G"	"S. Korea reports suspected cases of highly pathogenic bird flu at egg farm"	"https://en.yna.co.kr/view/AEN20211204001500320"	"EN"	""	"2021-12-05 13:34:20"	"2021-12-04 06:46:57+00:00"	"10c8057870"	"en.yna.co.kr"					1.638604017E9	"relevant"
17337.0	"OMB6DGDCPC"	"Japan again reports bird flu outbreak -- International -- People's Network"	"http://world.people.com.cn/n1/2021/1205/c1002-32299967.html"	"EN"	"ZH-CN"	"2021-12-05 13:37:15"	"2021-12-05 05:54:00+00:00"	"6f2d1c133e18"	"world.people.com.cn"					1.63868724E9	"relevant"
17338.0	"DYF4RJSCY8"	"Farmers: Our biggest problem is the lack of control over pesticides. And agriculture responds."	"https://www.cairo24.com/1437585"	"EN"	"AR"	"2021-12-05 14:13:36"	"2021-12-05 02:13:49+00:00"	"73dec77c6374"	"www.cairo24.com"					1.638674029E9	"relevant"
17339.0	"1CCRNESQRQ"	"Egyptian agriculture bans imports of animals from Libya"	"https://misrnews.com/2021/12/04/economics/84728019305bcd54e07935250f414c11"	"EN"	"AR"	"2021-12-05 15:13:36"	"2021-12-04 13:54:51+00:00"	"73dec77c6374"	"misrnews.com"					1.638626091E9	"relevant"
17340.0	"XTSH7FFLVW"	"Singapore MOH Claims Existing COVID-19 Vaccines Work Against Omicron! But Recovered Patients Could Still Be Infected"	"https://www.techtimes.com/articles/268950/20211205/singapore-moh-claims-existing-covid-19-vaccines-work-against-omicron.htm"	"EN"	""	"2021-12-05 23:07:32"	"2021-12-05 14:23:50+00:00"	"dae1070319ca"	"www.techtimes.com"					1.63871783E9	"relevant"
17341.0	"HU32QCD12J"	"PH records 603 new COVID-19 cases | ABS-CBN News"	"https://news.abs-cbn.com/news/12/05/21/ph-records-603-new-covid-19-cases"	"EN"	""	"2021-12-05 23:07:32"	"2021-12-05 07:20:00+00:00"	"dae1070319ca"	"news.abs-cbn.com"					1.6386924E9	"relevant"
