date,state,facility_type,drug_name,therapeutic_class,units_sold,unit_price_usd,revenue_usd,stockout_flag,injected_event_tags
2024-01-23,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,2,20.46,40.92,0,naloxone_otc_switch|OTC_competition_discount
2024-01-24,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,12,0.1,1.2,0,
2024-01-24,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,6,0.09,0.54,0,
2024-01-24,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,6,0.11,0.66,0,
2024-01-24,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,10,0.08,0.8,0,
2024-01-24,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,2,0.11,0.22,0,
2024-01-24,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,12,0.1,1.2,0,
2024-01-24,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,6,0.09,0.54,0,
2024-01-24,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,6,0.1,0.6,0,
2024-01-24,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,5,0.12,0.6,0,
2024-01-24,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,4,0.13,0.52,0,
2024-01-24,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,11,0.13,1.43,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|covid_waves|rsv_winter
2024-01-24,Arkansas,local government clinic,Fluticasone nasal spray,allergy,5,0.13,0.65,0,
2024-01-24,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,5,0.11,0.55,0,
2024-01-24,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,20,0.16,3.2,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-24,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,7,0.26,1.82,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-24,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,11,0.22,2.42,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-24,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,5,0.21,1.05,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-24,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,6,0.18,1.08,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-24,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.36,0.0,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|covid_waves
2024-01-24,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,1,10.32,10.32,0,dated_supply_outbreak_response|covid_waves
2024-01-24,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,6,0.14,0.84,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-24,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,18,0.04,0.72,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-24,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,22,0.04,0.88,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-24,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,9,0.09,0.81,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24
2024-01-24,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,7,0.11,0.77,0,
2024-01-24,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,11,0.12,1.32,0,
2024-01-24,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,11,0.07,0.77,0,
2024-01-24,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,1,3.64,3.64,0,diabetes_demand_growth
2024-01-24,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,20.63,0.0,0,GLP1_shortage|diabetes_demand_growth|GLP1_procurement_premium
2024-01-24,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,20.79,0.0,0,naloxone_otc_switch|OTC_competition_discount
2024-01-25,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,5,0.09,0.45,0,
2024-01-25,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,7,0.08,0.56,0,
2024-01-25,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,5,0.1,0.5,0,
2024-01-25,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,12,0.08,0.96,0,
2024-01-25,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,4,0.1,0.4,0,
2024-01-25,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,7,0.1,0.7,0,
2024-01-25,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,2,0.09,0.18,0,
2024-01-25,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,5,0.1,0.5,0,
2024-01-25,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,7,0.12,0.84,0,
2024-01-25,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,6,0.13,0.78,0,
2024-01-25,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,12,0.13,1.56,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|covid_waves|rsv_winter
2024-01-25,Arkansas,local government clinic,Fluticasone nasal spray,allergy,1,0.14,0.14,0,
2024-01-25,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,6,0.11,0.66,0,
2024-01-25,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,18,0.16,2.88,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-25,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,5,0.26,1.3,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-25,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,6,0.23,1.38,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-25,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,5,0.22,1.1,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-25,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,8,0.18,1.44,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-25,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,1,0.36,0.36,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|covid_waves
2024-01-25,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.67,0.0,0,dated_supply_outbreak_response|covid_waves
2024-01-25,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,3,0.13,0.39,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-25,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,17,0.04,0.68,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-25,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,18,0.04,0.72,1,winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter|clinic_inventory_cap
2024-01-25,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,9,0.09,0.81,0,winter_respiratory|dated_supply_outbreak_response|flu_2023_24
2024-01-25,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,6,0.11,0.66,0,
2024-01-25,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,5,0.12,0.6,0,
2024-01-25,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,7,0.07,0.49,0,
2024-01-25,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,2,3.63,7.26,0,diabetes_demand_growth
2024-01-25,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,1,21.11,21.11,0,GLP1_shortage|diabetes_demand_growth|GLP1_procurement_premium
2024-01-25,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,21.05,0.0,0,naloxone_otc_switch|OTC_competition_discount
2024-01-26,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,5,0.09,0.45,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,8,0.08,0.64,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,5,0.1,0.5,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,9,0.08,0.72,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,1,0.1,0.1,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,5,0.1,0.5,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,2,0.1,0.2,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,3,0.1,0.3,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,8,0.11,0.88,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,4,0.12,0.48,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,8,0.12,0.96,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|covid_waves|rsv_winter
2024-01-26,Arkansas,local government clinic,Fluticasone nasal spray,allergy,9,0.13,1.17,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,1,0.12,0.12,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,14,0.17,2.38,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-26,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,3,0.26,0.78,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-26,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,7,0.23,1.61,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-26,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,2,0.22,0.44,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-26,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,8,0.18,1.44,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-26,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,1,0.36,0.36,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|covid_waves
2024-01-26,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,1,10.33,10.33,0,friday_short_day|dated_supply_outbreak_response|covid_waves
2024-01-26,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,3,0.14,0.42,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-26,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,19,0.04,0.76,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-26,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,15,0.04,0.6,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-26,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,5,0.09,0.45,0,friday_short_day|winter_respiratory|dated_supply_outbreak_response|flu_2023_24
2024-01-26,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,3,0.11,0.33,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,6,0.13,0.78,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,8,0.07,0.56,0,friday_short_day
2024-01-26,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,4,3.61,14.44,0,friday_short_day|diabetes_demand_growth
2024-01-26,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,20.73,0.0,0,friday_short_day|GLP1_shortage|diabetes_demand_growth|GLP1_procurement_premium
2024-01-26,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,21.0,0.0,0,friday_short_day|naloxone_otc_switch|OTC_competition_discount
2024-01-27,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,0,0.09,0.0,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,0,0.08,0.0,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,1,0.11,0.11,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,1,0.08,0.08,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,0,0.1,0.0,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,0,0.1,0.0,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,0,0.09,0.0,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,1,0.1,0.1,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,0,0.12,0.0,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,0,0.13,0.0,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,2,0.12,0.24,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|covid_waves|rsv_winter
2024-01-27,Arkansas,local government clinic,Fluticasone nasal spray,allergy,0,0.14,0.0,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,1,0.11,0.11,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,1,0.17,0.17,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-27,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,0,0.26,0.0,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-27,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,1,0.22,0.22,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-27,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,0,0.22,0.0,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-27,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,0,0.17,0.0,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-27,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.36,0.0,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|covid_waves
2024-01-27,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.27,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2024-01-27,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,1,0.14,0.14,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-27,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,2,0.04,0.08,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-27,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,2,0.04,0.08,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-27,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,1,0.09,0.09,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24
2024-01-27,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,0,0.11,0.0,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,1,0.13,0.13,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,1,0.07,0.07,0,weekend_closed
2024-01-27,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,0,3.69,0.0,0,weekend_closed|diabetes_demand_growth
2024-01-27,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,20.89,0.0,0,weekend_closed|GLP1_shortage|diabetes_demand_growth|GLP1_procurement_premium
2024-01-27,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,21.14,0.0,0,weekend_closed|naloxone_otc_switch|OTC_competition_discount
2024-01-28,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,1,0.09,0.09,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,0,0.08,0.0,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,0,0.1,0.0,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,1,0.08,0.08,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,0,0.11,0.0,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,0,0.1,0.0,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,1,0.09,0.09,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,0,0.1,0.0,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,1,0.11,0.11,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,0,0.13,0.0,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,2,0.12,0.24,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|covid_waves|rsv_winter
2024-01-28,Arkansas,local government clinic,Fluticasone nasal spray,allergy,0,0.13,0.0,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,0,0.12,0.0,0,weekend_closed
2024-01-28,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,0,0.17,0.0,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-28,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,0,0.25,0.0,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-28,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,0,0.22,0.0,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
2024-01-28,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,0,0.22,0.0,0,weekend_closed|winter_respiratory|dated_supply_outbreak_response|flu_2023_24|rsv_winter
